image_id,question,answer,label,prompts
2361491,How many birds are in the picture?,3,False,How many birds are in the picture? 3
2361491,How many birds are in the picture?,6,False,How many birds are in the picture? 6
2361491,How many birds are in the picture?,1,True,How many birds are in the picture? 1
2361528,How many pairs of shoes are visible?,4,False,How many pairs of shoes are visible? 4
2361528,How many pairs of shoes are visible?,5,False,How many pairs of shoes are visible? 5
2361528,How many pairs of shoes are visible?,7,False,How many pairs of shoes are visible? 7
2361528,How many pairs of shoes are visible?,2,True,How many pairs of shoes are visible? 2
2361575,How many skiers are there?,8,False,How many skiers are there? 8
2361575,How many skiers are there?,7,False,How many skiers are there? 7
2361575,How many skiers are there?,6,False,How many skiers are there? 6
2361575,How many skiers are there?,1,True,How many skiers are there? 1
2361576,How many boots are in the photo?,3,False,How many boots are in the photo? 3
2361576,How many boots are in the photo?,4,False,How many boots are in the photo? 4
2361576,How many boots are in the photo?,5,False,How many boots are in the photo? 5
2361576,How many boots are in the photo?,6,True,How many boots are in the photo? 6
2361591,How many vans can be seen?,1,False,How many vans can be seen? 1
2361591,How many vans can be seen?,3,False,How many vans can be seen? 3
2361591,How many vans can be seen?,4,False,How many vans can be seen? 4
2361591,How many vans can be seen?,2,True,How many vans can be seen? 2
2361594,How many primary colors are pictured?,6,False,How many primary colors are pictured? 6
2361594,How many primary colors are pictured?,7,False,How many primary colors are pictured? 7
2361594,How many primary colors are pictured?,8,False,How many primary colors are pictured? 8
2361594,How many primary colors are pictured?,2,True,How many primary colors are pictured? 2
2361601,How many people are shown?,2,False,How many people are shown? 2
2361601,How many people are shown?,3,False,How many people are shown? 3
2361601,How many people are shown?,4,False,How many people are shown? 4
2361601,How many people are shown?,1,True,How many people are shown? 1
2361651,How many wheels are visible?,2,False,How many wheels are visible? 2
2361651,How many wheels are visible?,4,False,How many wheels are visible? 4
2361651,How many wheels are visible?,1,False,How many wheels are visible? 1
2361651,How many wheels are visible?,3,True,How many wheels are visible? 3
2361656,How many fish are visible?,1,False,How many fish are visible? 1
2361656,How many fish are visible?,2,False,How many fish are visible? 2
2361656,How many fish are visible?,3,False,How many fish are visible? 3
2361656,How many fish are visible?,0,True,How many fish are visible? 0
2361657,How many pink bands are on the man's wrist?,2,False,How many pink bands are on the man's wrist? 2
2361657,How many pink bands are on the man's wrist?,3,False,How many pink bands are on the man's wrist? 3
2361657,How many pink bands are on the man's wrist?,4,False,How many pink bands are on the man's wrist? 4
2361657,How many pink bands are on the man's wrist?,1,True,How many pink bands are on the man's wrist? 1
2361657,How many green duffle bags are on the ground?,3,False,How many green duffle bags are on the ground? 3
2361657,How many green duffle bags are on the ground?,4,False,How many green duffle bags are on the ground? 4
2361657,How many green duffle bags are on the ground?,5,False,How many green duffle bags are on the ground? 5
2361657,How many green duffle bags are on the ground?,1,True,How many green duffle bags are on the ground? 1
2361657,How many cars are on the street?,1,False,How many cars are on the street? 1
2361657,How many cars are on the street?,2,False,How many cars are on the street? 2
2361657,How many cars are on the street?,3,False,How many cars are on the street? 3
2361657,How many cars are on the street?,0,True,How many cars are on the street? 0
2361671,How many people are there?,2,False,How many people are there? 2
2361671,How many people are there?,6,False,How many people are there? 6
2361671,How many people are there?,3,False,How many people are there? 3
2361671,How many people are there?,1,True,How many people are there? 1
2361688,How many pictures are hanging on the wall?,1,False,How many pictures are hanging on the wall? 1
2361688,How many pictures are hanging on the wall?,2,False,How many pictures are hanging on the wall? 2
2361688,How many pictures are hanging on the wall?,5,False,How many pictures are hanging on the wall? 5
2361688,How many pictures are hanging on the wall?,4,True,How many pictures are hanging on the wall? 4
2361705,How many refrigerators are in the picture?,2,False,How many refrigerators are in the picture? 2
2361705,How many refrigerators are in the picture?,5,False,How many refrigerators are in the picture? 5
2361705,How many refrigerators are in the picture?,8,False,How many refrigerators are in the picture? 8
2361705,How many refrigerators are in the picture?,1,True,How many refrigerators are in the picture? 1
2361714,How many boys are there?,7,False,How many boys are there? 7
2361714,How many boys are there?,8,False,How many boys are there? 8
2361714,How many boys are there?,9,False,How many boys are there? 9
2361714,How many boys are there?,4,True,How many boys are there? 4
2361728,How many surfers are there?,3,False,How many surfers are there? 3
2361728,How many surfers are there?,5,False,How many surfers are there? 5
2361728,How many surfers are there?,7,False,How many surfers are there? 7
2361728,How many surfers are there?,1,True,How many surfers are there? 1
2361769,How many knives are on the table?,4,False,How many knives are on the table? 4
2361769,How many knives are on the table?,5,False,How many knives are on the table? 5
2361769,How many knives are on the table?,1,False,How many knives are on the table? 1
2361769,How many knives are on the table?,2,True,How many knives are on the table? 2
2361770,How many women are posing for the photo?,4,False,How many women are posing for the photo? 4
2361770,How many women are posing for the photo?,6,False,How many women are posing for the photo? 6
2361770,How many women are posing for the photo?,1,False,How many women are posing for the photo? 1
2361770,How many women are posing for the photo?,2,True,How many women are posing for the photo? 2
2361792,How many black cows are there?,9,False,How many black cows are there? 9
2361792,How many black cows are there?,8,False,How many black cows are there? 8
2361792,How many black cows are there?,7,False,How many black cows are there? 7
2361792,How many black cows are there?,3,True,How many black cows are there? 3
2361857,How many baseballs are there?,9,False,How many baseballs are there? 9
2361857,How many baseballs are there?,3,False,How many baseballs are there? 3
2361857,How many baseballs are there?,5,False,How many baseballs are there? 5
2361857,How many baseballs are there?,8,True,How many baseballs are there? 8
2361872,How many planes are in this photo?,6,False,How many planes are in this photo? 6
2361872,How many planes are in this photo?,7,False,How many planes are in this photo? 7
2361872,How many planes are in this photo?,8,False,How many planes are in this photo? 8
2361872,How many planes are in this photo?,1,True,How many planes are in this photo? 1
